,aatrox,ahri,akali,akshan,alistar,amumu,anivia,annie,aphelios,ashe,aurelionsol,azir,bard,belveth,blitzcrank,brand,braum,briar,caitlyn,camille,cassiopeia,chogath,corki,darius,diana,draven,drmundo,ekko,elise,evelynn,ezreal,fiddlesticks,fiora,fizz,galio,gangplank,garen,gnar,gragas,graves,gwen,hecarim,heimerdinger,hwei,illaoi,irelia,ivern,janna,jarvaniv,jax,jayce,jhin,jinx,kaisa,kalista,karma,karthus,kassadin,katarina,kayle,kayn,kennen,khazix,kindred,kled,kogmaw,ksante,leblanc,leesin,leona,lillia,lissandra,lucian,lulu,lux,malphite,malzahar,maokai,milio,missfortune,mordekaiser,morgana,naafiri,nami,nasus,nautilus,neeko,nidalee,nilah,nocturne,nunu,olaf,orianna,ornn,pantheon,poppy,pyke,qiyana,quinn,rakan,rammus,reksai,rell,renata,renekton,rengar,riven,rumble,ryze,samira,sejuani,senna,seraphine,sett,shaco,shen,shyvana,singed,sion,sivir,skarner,smolder,sona,soraka,swain,sylas,syndra,tahmkench,taliyah,talon,taric,teemo,thresh,tristana,trundle,tryndamere,twistedfate,twitch,udyr,urgot,varus,vayne,veigar,velkoz,vex,vi,viego,viktor,vladimir,volibear,warwick,wukong,xayah,xerath,xinzhao,yasuo,yone,yorick,yuumi,zac,zed,zeri,ziggs,zilean,zoe,zyra
rumble,48.17%,,48.17%,,,,,,,,,,,,,,,,,48.17%,48.17%,48.17%,,48.17%,,,48.17%,,,,,,48.17%,,48.17%,48.17%,48.17%,48.17%,48.17%,,48.17%,,48.17%,,48.17%,48.17%,,,,48.17%,48.17%,,,,,,,,,48.17%,,48.17%,,,48.17%,,48.17%,,,,,,,,,48.17%,,,,,48.17%,,,,48.17%,,,,,,,48.17%,,48.17%,48.17%,48.17%,,,48.17%,,,,,,48.17%,,48.17%,,48.17%,,,,,48.17%,,48.17%,,48.17%,48.17%,,,,,,,48.17%,,48.17%,,,,48.17%,,,48.17%,48.17%,,,48.17%,48.17%,48.17%,48.17%,,,,,,,48.17%,48.17%,48.17%,48.17%,,,,48.17%,48.17%,48.17%,,48.17%,,,,,,
ryze,,48.65%,48.65%,48.65%,,,48.65%,48.65%,,,48.65%,48.65%,,,,,,,,,48.65%,48.65%,48.65%,,48.65%,,,48.65%,,,,,,48.65%,48.65%,48.65%,,,48.65%,,,,,48.65%,,48.65%,,,,,48.65%,,,,,,,48.65%,48.65%,48.65%,,48.65%,,,,,,48.65%,,,,48.65%,,,48.65%,48.65%,48.65%,,,,,48.65%,48.65%,,,,48.65%,,,,,,48.65%,,,,,48.65%,48.65%,,,,,,,,,,,,,,,,,,,,,,,48.65%,,,48.65%,48.65%,48.65%,,48.65%,48.65%,,,,48.65%,,,48.65%,,,,,,48.65%,48.65%,48.65%,,,48.65%,48.65%,,,48.65%,,48.65%,,48.65%,48.65%,,,,48.65%,,48.65%,,48.65%,
samira,,,,,,,,,50.82%,50.82%,,,,,,,,,50.82%,,,,50.82%,,,50.82%,,,,,50.82%,,,,,,,,,,,,,50.82%,,,,,,,,50.82%,50.82%,50.82%,50.82%,,,,,,,,,,,50.82%,,,,,,,50.82%,,,,,,,50.82%,,,,,,,,,50.82%,,,,,,,,,,,,,,,,,,,,,,,50.82%,50.82%,,,,,,,50.82%,,50.82%,,,50.82%,,,,,,,,,50.82%,,,,50.82%,,,50.82%,50.82%,,,,,,,,,,50.82%,50.82%,,,50.82%,,,,,,50.82%,50.82%,,,
sejuani,,,,,,48.30%,,,,,,,,48.30%,,,,48.30%,,,,,,,48.30%,,48.30%,48.30%,48.30%,48.30%,,48.30%,,,,,,,48.30%,48.30%,48.30%,48.30%,,,,,48.30%,,48.30%,48.30%,,,,,,,48.30%,,,,48.30%,,48.30%,48.30%,,,,,48.30%,,48.30%,,,,,,,,,,,,48.30%,,,,,48.30%,,48.30%,48.30%,,,,48.30%,48.30%,,48.30%,,,48.30%,48.30%,,,,48.30%,,,,,,,,,48.30%,,48.30%,,,,48.30%,,,,,,,,48.30%,48.30%,,,,,48.30%,,,,48.30%,,,,,,,48.30%,48.30%,,,48.30%,48.30%,48.30%,,,48.30%,,,,,48.30%,48.30%,,,,,48.30%
senna,,,,,,,,,50.43%,50.43%,,,,,,,,,50.43%,,,,50.43%,,,50.43%,,,,,50.43%,,,,,,,,,,,,,50.43%,,,,,,,,50.43%,50.43%,50.43%,50.43%,,,,,,,,,,,50.43%,,,,,,,50.43%,,,,,,,50.43%,,,,,,,,,50.43%,,,,,,,,,,,,,,,,,,,,,50.43%,,,50.43%,,,,,,,50.43%,,50.43%,,,50.43%,,,,,,,,,50.43%,,,,50.43%,,,50.43%,50.43%,,,,,,,,,,50.43%,50.43%,,,50.43%,,,,,,50.43%,50.43%,,,
seraphine,,,,,49.75%,,,,,49.75%,,,49.75%,,49.75%,49.75%,49.75%,,,,,,,,,,,,49.75%,,,49.75%,,,49.75%,,,,,,,,,49.75%,,,,49.75%,,,,,,,,49.75%,,,,,,,,,,,,49.75%,,49.75%,,,,49.75%,49.75%,,,49.75%,49.75%,,,49.75%,,49.75%,,49.75%,49.75%,49.75%,,,,,,,49.75%,49.75%,49.75%,,,49.75%,,,49.75%,49.75%,,,,,,,,49.75%,,,49.75%,49.75%,,,,,,,49.75%,49.75%,49.75%,49.75%,,49.75%,,,49.75%,49.75%,49.75%,,,,,,,,,,,49.75%,,,,,,,,49.75%,,49.75%,,,,,49.75%,,,,,49.75%,49.75%,49.75%
sett,52.65%,,52.65%,,,,,,,,,,,,,,,,,52.65%,52.65%,52.65%,,52.65%,,,52.65%,,,,,,52.65%,,52.65%,52.65%,52.65%,52.65%,52.65%,,52.65%,,52.65%,,52.65%,52.65%,,,,52.65%,52.65%,,,,,,,,,52.65%,,52.65%,,,52.65%,,52.65%,,,,,,,,,52.65%,,,,,52.65%,,,,52.65%,,,,,,,52.65%,,52.65%,52.65%,52.65%,,,52.65%,,,,,,52.65%,,52.65%,52.65%,52.65%,,,,,,,52.65%,,52.65%,52.65%,,,,,,,52.65%,,52.65%,,,,52.65%,,,52.65%,52.65%,,,52.65%,52.65%,52.65%,52.65%,,,,,,,52.65%,52.65%,52.65%,52.65%,,,,52.65%,52.65%,52.65%,,52.65%,,,,,,
shaco,,,,,,51.36%,,,,,,,,51.36%,,,,51.36%,,,,,,,51.36%,,51.36%,51.36%,51.36%,51.36%,,51.36%,,,,,,,51.36%,51.36%,51.36%,51.36%,,,,,51.36%,,51.36%,51.36%,,,,,,,51.36%,,,,51.36%,,51.36%,51.36%,,,,,51.36%,,51.36%,,,,,,,,,,,,51.36%,,,,,51.36%,,51.36%,51.36%,,,,51.36%,51.36%,,51.36%,,,51.36%,51.36%,,,,51.36%,,,,,51.36%,,,,,,51.36%,,,,51.36%,,,,,,,,51.36%,51.36%,,,,,51.36%,,,,51.36%,,,,,,,51.36%,51.36%,,,51.36%,51.36%,51.36%,,,51.36%,,,,,51.36%,51.36%,,,,,51.36%
shen,51.64%,,51.64%,,,,,,,,,,,,,,,,,51.64%,51.64%,51.64%,,51.64%,,,51.64%,,,,,,51.64%,,51.64%,51.64%,51.64%,51.64%,51.64%,,51.64%,,51.64%,,51.64%,51.64%,,,,51.64%,51.64%,,,,,,,,,51.64%,,51.64%,,,51.64%,,51.64%,,,,,,,,,51.64%,,,,,51.64%,,,,51.64%,,,,,,,51.64%,,51.64%,51.64%,51.64%,,,51.64%,,,,,,51.64%,,51.64%,51.64%,51.64%,,,,,51.64%,,,,51.64%,51.64%,,,,,,,51.64%,,51.64%,,,,51.64%,,,51.64%,51.64%,,,51.64%,51.64%,51.64%,51.64%,,,,,,,51.64%,51.64%,51.64%,51.64%,,,,51.64%,51.64%,51.64%,,51.64%,,,,,,
shyvana,,,,,,48.98%,,,,,,,,48.98%,,,,48.98%,,,,,,,48.98%,,48.98%,48.98%,48.98%,48.98%,,48.98%,,,,,,,48.98%,48.98%,48.98%,48.98%,,,,,48.98%,,48.98%,48.98%,,,,,,,48.98%,,,,48.98%,,48.98%,48.98%,,,,,48.98%,,48.98%,,,,,,,,,,,,48.98%,,,,,48.98%,,48.98%,48.98%,,,,48.98%,48.98%,,48.98%,,,48.98%,48.98%,,,,48.98%,,,,,48.98%,,,,48.98%,,,,,,48.98%,,,,,,,,48.98%,48.98%,,,,,48.98%,,,,48.98%,,,,,,,48.98%,48.98%,,,48.98%,48.98%,48.98%,,,48.98%,,,,,48.98%,48.98%,,,,,48.98%
singed,51.73%,,51.73%,,,,,,,,,,,,,,,,,51.73%,51.73%,51.73%,,51.73%,,,51.73%,,,,,,51.73%,,51.73%,51.73%,51.73%,51.73%,51.73%,,51.73%,,51.73%,,51.73%,51.73%,,,,51.73%,51.73%,,,,,,,,,51.73%,,51.73%,,,51.73%,,51.73%,,,,,,,,,51.73%,,,,,51.73%,,,,51.73%,,,,,,,51.73%,,51.73%,51.73%,51.73%,,,51.73%,,,,,,51.73%,,51.73%,51.73%,51.73%,,,,,51.73%,,51.73%,,,51.73%,,,,,,,51.73%,,51.73%,,,,51.73%,,,51.73%,51.73%,,,51.73%,51.73%,51.73%,51.73%,,,,,,,51.73%,51.73%,51.73%,51.73%,,,,51.73%,51.73%,51.73%,,51.73%,,,,,,
sion,50.25%,,50.25%,,,,,,,,,,,,,,,,,50.25%,50.25%,50.25%,,50.25%,,,50.25%,,,,,,50.25%,,50.25%,50.25%,50.25%,50.25%,50.25%,,50.25%,,50.25%,,50.25%,50.25%,,,,50.25%,50.25%,,,,,,,,,50.25%,,50.25%,,,50.25%,,50.25%,,,,,,,,,50.25%,,,,,50.25%,,,,50.25%,,,,,,,50.25%,,50.25%,50.25%,50.25%,,,50.25%,,,,,,50.25%,,50.25%,50.25%,50.25%,,,,,50.25%,,50.25%,,50.25%,,,,,,,,50.25%,,50.25%,,,,50.25%,,,50.25%,50.25%,,,50.25%,50.25%,50.25%,50.25%,,,,,,,50.25%,50.25%,50.25%,50.25%,,,,50.25%,50.25%,50.25%,,50.25%,,,,,,
sivir,,,,,,,,,52.48%,52.48%,,,,,,,,,52.48%,,,,52.48%,,,52.48%,,,,,52.48%,,,,,,,,,,,,,52.48%,,,,,,,,52.48%,52.48%,52.48%,52.48%,,,,,,,,,,,52.48%,,,,,,,52.48%,,,,,,,52.48%,,,,,,,,,52.48%,,,,,,,,,,,,,,,,,,,,,52.48%,,52.48%,52.48%,,,,,,,,,52.48%,,,52.48%,,,,,,,,,52.48%,,,,52.48%,,,52.48%,52.48%,,,,,,,,,,52.48%,52.48%,,,52.48%,,,,,,52.48%,52.48%,,,
skarner,,,,,,45.48%,,,,,,,,45.48%,,,,45.48%,,,,,,,45.48%,,45.48%,45.48%,45.48%,45.48%,,45.48%,,,,,,,45.48%,45.48%,45.48%,45.48%,,,,,45.48%,,45.48%,45.48%,,,,,,,45.48%,,,,45.48%,,45.48%,45.52%,,,,,45.48%,,45.48%,,,,,,,,,,,,45.52%,,,,,45.48%,,45.48%,45.52%,,,,45.48%,45.48%,,45.48%,,,45.52%,45.48%,,,,45.52%,,,,,45.48%,,,,45.52%,,45.48%,,,,,,,,,,,,45.52%,45.48%,,,,,45.48%,,,,45.48%,,,,,,,45.52%,45.48%,,,45.48%,45.52%,45.52%,,,45.48%,,,,,45.48%,45.48%,,,,,45.52%
smolder,,,,,,,,,51.13%,51.13%,,,,,,,,,51.13%,,,,51.13%,,,51.13%,,,,,51.13%,,,,,,,,,,,,,51.13%,,,,,,,,51.13%,51.13%,51.13%,51.13%,,,,,,,,,,,51.13%,,,,,,,51.13%,,,,,,,51.13%,,,,,,,,,51.13%,,,,,,,,,,,,,,,,,,,,,51.13%,,51.13%,51.13%,,,,,,,51.13%,,,,,51.13%,,,,,,,,,51.13%,,,,51.13%,,,51.13%,51.13%,,,,,,,,,,51.13%,51.13%,,,51.13%,,,,,,51.13%,51.13%,,,
sona,,,,,52.53%,,,,,52.53%,,,52.53%,,52.53%,52.53%,52.53%,,,,,,,,,,,,52.53%,,,52.53%,,,52.53%,,,,,,,,,52.53%,,,,52.53%,,,,,,,,52.53%,,,,,,,,,,,,52.53%,,52.53%,,,,52.53%,52.53%,,,52.53%,52.53%,,,52.53%,,52.53%,,52.53%,52.53%,52.53%,,,,,,,52.53%,52.53%,52.53%,,,52.53%,,,52.53%,52.53%,,,,,,,,52.53%,52.53%,,52.53%,52.53%,,,,,,,,52.53%,52.53%,52.53%,,52.53%,,,52.53%,52.53%,52.53%,,,,,,,,,,,52.53%,,,,,,,,52.53%,,52.53%,,,,,52.53%,,,,,52.53%,52.53%,52.53%
soraka,,,,,51.46%,,,,,51.46%,,,51.46%,,51.46%,51.46%,51.46%,,,,,,,,,,,,51.46%,,,51.46%,,,51.46%,,,,,,,,,51.46%,,,,51.46%,,,,,,,,51.46%,,,,,,,,,,,,51.46%,,51.46%,,,,51.46%,51.46%,,,51.46%,51.46%,,,51.46%,,51.46%,,51.46%,51.46%,51.46%,,,,,,,51.46%,51.46%,51.46%,,,51.46%,,,51.46%,51.46%,,,,,,,,51.46%,51.46%,,51.46%,51.46%,,,,,,,51.46%,,51.46%,51.46%,,51.46%,,,51.46%,51.46%,51.46%,,,,,,,,,,,51.46%,,,,,,,,51.46%,,51.46%,,,,,51.46%,,,,,51.46%,51.46%,51.46%
swain,,,,,48.63%,,,,,48.63%,,,48.63%,,48.63%,48.63%,48.63%,,,,,,,,,,,,48.63%,,,48.63%,,,48.63%,,,,,,,,,48.63%,,,,48.63%,,,,,,,,48.63%,,,,,,,,,,,,48.63%,,48.63%,,,,48.63%,48.63%,,,48.63%,48.63%,,,48.63%,,48.63%,,48.63%,48.63%,48.63%,,,,,,,48.63%,48.63%,48.63%,,,48.63%,,,48.63%,48.63%,,,,,,,,48.63%,48.63%,,48.63%,48.63%,,,,,,,48.63%,48.63%,,48.63%,,48.63%,,,48.63%,48.63%,48.63%,,,,,,,,,,,48.63%,,,,,,,,48.63%,,48.63%,,,,,48.63%,,,,,48.63%,48.63%,48.63%
sylas,,50.35%,50.35%,50.35%,,,50.35%,50.35%,,,50.35%,50.35%,,,,,,,,,50.35%,50.35%,50.35%,,50.35%,,,50.35%,,,,,,50.35%,50.35%,50.35%,,,50.35%,,,,,50.35%,,50.35%,,,,,50.35%,,,,,,,50.35%,50.35%,50.35%,,50.35%,,,,,,50.35%,,,,50.35%,,,50.35%,50.35%,50.35%,,,,,50.35%,50.35%,,,,50.35%,,,,,,50.35%,,,,,50.35%,50.35%,,,,,,,,,,50.35%,,,,,,,,,,,,,50.35%,,,50.35%,,50.35%,,50.35%,50.35%,,,,50.35%,,,50.35%,,,,,,50.35%,50.35%,50.35%,,,50.35%,50.35%,,,50.35%,,50.35%,,50.35%,50.35%,,,,50.35%,,50.35%,,50.35%,
syndra,,50.83%,50.83%,50.83%,,,50.83%,50.83%,,,50.83%,50.83%,,,,,,,,,50.83%,50.83%,50.83%,,50.83%,,,50.83%,,,,,,50.83%,50.83%,50.83%,,,50.83%,,,,,50.83%,,50.83%,,,,,50.83%,,,,,,,50.83%,50.83%,50.83%,,50.83%,,,,,,50.83%,,,,50.83%,,,50.83%,50.83%,50.83%,,,,,50.83%,50.83%,,,,50.83%,,,,,,50.83%,,,,,50.83%,50.83%,,,,,,,,,,50.83%,,,,,,,,,,,,,50.83%,,,50.83%,50.83%,,,50.83%,50.83%,,,,50.83%,,,50.83%,,,,,,50.83%,50.83%,50.83%,,,50.83%,50.83%,,,50.83%,,50.83%,,50.83%,50.83%,,,,50.83%,,50.83%,,50.83%,
tahmkench,,,,,49.26%,,,,,49.26%,,,49.26%,,49.26%,49.26%,49.26%,,,,,,,,,,,,49.26%,,,49.26%,,,49.26%,,,,,,,,,49.26%,,,,49.26%,,,,,,,,49.26%,,,,,,,,,,,,49.26%,,49.26%,,,,49.26%,49.26%,,,49.26%,49.26%,,,49.26%,,49.26%,,49.26%,49.26%,49.26%,,,,,,,49.26%,49.26%,49.26%,,,49.26%,,,49.26%,49.26%,,,,,,,,49.26%,49.26%,,49.26%,49.26%,,,,,,,49.26%,49.26%,49.26%,49.26%,,,,,49.26%,49.26%,49.26%,,,,,,,,,,,49.26%,,,,,,,,49.26%,,49.26%,,,,,49.26%,,,,,49.26%,49.26%,49.26%
taliyah,,50.37%,50.37%,50.37%,,,50.37%,50.37%,,,50.37%,50.37%,,,,,,,,,50.37%,50.37%,50.37%,,50.37%,,,50.37%,,,,,,50.37%,50.37%,50.37%,,,50.37%,,,,,50.37%,,50.37%,,,,,50.37%,,,,,,,50.37%,50.37%,50.37%,,50.37%,,,,,,50.37%,,,,50.37%,,,50.37%,50.37%,50.37%,,,,,50.37%,50.37%,,,,50.37%,,,,,,50.37%,,,,,50.37%,50.37%,,,,,,,,,,50.37%,,,,,,,,,,,,,50.37%,,,50.37%,50.37%,50.37%,,,50.37%,,,,50.37%,,,50.37%,,,,,,50.37%,50.37%,50.37%,,,50.37%,50.37%,,,50.37%,,50.37%,,50.37%,50.37%,,,,50.37%,,50.37%,,50.37%,
talon,,,,,,50.25%,,,,,,,,50.25%,,,,50.25%,,,,,,,50.25%,,50.25%,50.25%,50.25%,50.25%,,50.25%,,,,,,,50.25%,50.25%,50.25%,50.25%,,,,,50.25%,,50.25%,50.25%,,,,,,,50.25%,,,,50.25%,,50.25%,50.25%,,,,,50.25%,,50.25%,,,,,,,,,,,,50.25%,,,,,50.25%,,50.25%,50.25%,,,,50.25%,50.25%,,50.25%,,,50.25%,50.25%,,,,50.25%,,,,,50.25%,,,,50.25%,,50.25%,,,,50.25%,,,,,,,,50.25%,,,,,,50.25%,,,,50.25%,,,,,,,50.25%,50.25%,,,50.25%,50.25%,50.25%,,,50.25%,,,,,50.25%,50.25%,,,,,50.25%
taric,,,,,52.30%,,,,,52.30%,,,52.30%,,52.30%,52.30%,52.30%,,,,,,,,,,,,52.30%,,,52.30%,,,52.30%,,,,,,,,,52.30%,,,,52.30%,,,,,,,,52.30%,,,,,,,,,,,,52.30%,,52.30%,,,,52.30%,52.30%,,,52.30%,52.30%,,,52.30%,,52.30%,,52.30%,52.30%,52.30%,,,,,,,52.30%,52.30%,52.30%,,,52.30%,,,52.30%,52.30%,,,,,,,,52.30%,52.30%,,52.30%,52.30%,,,,,,,52.30%,52.30%,52.30%,52.30%,,52.30%,,,,52.30%,52.30%,,,,,,,,,,,52.30%,,,,,,,,52.30%,,52.30%,,,,,52.30%,,,,,52.30%,52.30%,52.30%
teemo,51.49%,,51.49%,,,,,,,,,,,,,,,,,51.49%,51.49%,51.49%,,51.49%,,,51.49%,,,,,,51.49%,,51.49%,51.49%,51.49%,51.49%,51.49%,,51.49%,,51.49%,,51.49%,51.49%,,,,51.49%,51.49%,,,,,,,,,51.49%,,51.49%,,,51.49%,,51.49%,,,,,,,,,51.49%,,,,,51.49%,,,,51.49%,,,,,,,51.49%,,51.49%,51.49%,51.49%,,,51.49%,,,,,,51.49%,,51.49%,51.49%,51.49%,,,,,51.49%,,51.49%,,51.49%,51.49%,,,,,,,51.49%,,51.49%,,,,,,,51.49%,51.49%,,,51.49%,51.49%,51.49%,51.49%,,,,,,,51.49%,51.49%,51.49%,51.49%,,,,51.49%,51.49%,51.49%,,51.49%,,,,,,
thresh,,,,,51.38%,,,,,51.38%,,,51.38%,,51.38%,51.38%,51.38%,,,,,,,,,,,,51.38%,,,51.38%,,,51.38%,,,,,,,,,51.38%,,,,51.38%,,,,,,,,51.38%,,,,,,,,,,,,51.38%,,51.38%,,,,51.38%,51.38%,,,51.38%,51.38%,,,51.38%,,51.38%,,51.38%,51.38%,51.38%,,,,,,,51.38%,51.38%,51.38%,,,51.38%,,,51.38%,51.38%,,,,,,,,51.38%,51.38%,,51.38%,51.38%,,,,,,,51.38%,51.38%,51.38%,51.38%,,51.38%,,,51.38%,51.38%,,,,,,,,,,,,51.38%,,,,,,,,51.38%,,51.38%,,,,,51.38%,,,,,51.38%,51.38%,51.38%
tristana,,,,,,,,,51.71%,51.71%,,,,,,,,,51.71%,,,,51.71%,,,51.71%,,,,,51.71%,,,,,,,,,,,,,51.71%,,,,,,,,51.71%,51.71%,51.71%,51.71%,,,,,,,,,,,51.71%,,,,,,,51.71%,,,,,,,51.71%,,,,,,,,,51.71%,,,,,,,,,,,,,,,,,,,,,51.71%,,51.71%,51.71%,,,,,,,51.71%,,51.71%,,,51.71%,,,,,,,,,,,,,51.71%,,,51.71%,51.71%,,,,,,,,,,51.71%,51.71%,,,51.71%,,,,,,51.71%,51.71%,,,
trundle,,,,,,52.40%,,,,,,,,52.40%,,,,52.40%,,,,,,,52.40%,,52.40%,52.40%,52.40%,52.40%,,52.40%,,,,,,,52.40%,52.40%,52.40%,52.40%,,,,,52.40%,,52.40%,52.40%,,,,,,,52.40%,,,,52.40%,,52.40%,52.40%,,,,,52.40%,,52.40%,,,,,,,,,,,,52.40%,,,,,52.40%,,52.40%,52.40%,,,,52.40%,52.40%,,52.40%,,,52.40%,52.40%,,,,52.40%,,,,,52.40%,,,,52.40%,,52.40%,,,,52.40%,,,,,,,,52.40%,52.40%,,,,,,,,,52.40%,,,,,,,52.40%,52.40%,,,52.40%,52.40%,52.40%,,,52.40%,,,,,52.40%,52.40%,,,,,52.40%
tryndamere,50.52%,,50.52%,,,,,,,,,,,,,,,,,50.52%,50.52%,50.52%,,50.52%,,,50.52%,,,,,,50.52%,,50.52%,50.52%,50.52%,50.52%,50.52%,,50.52%,,50.52%,,50.52%,50.52%,,,,50.52%,50.52%,,,,,,,,,50.52%,,50.52%,,,50.52%,,50.52%,,,,,,,,,50.52%,,,,,50.52%,,,,50.52%,,,,,,,50.52%,,50.52%,50.52%,50.52%,,,50.52%,,,,,,50.52%,,50.52%,50.52%,50.52%,,,,,50.52%,,50.52%,,50.52%,50.52%,,,,,,,50.52%,,50.52%,,,,50.52%,,,50.52%,,,,50.52%,50.52%,50.52%,50.52%,,,,,,,50.52%,50.52%,50.52%,50.52%,,,,50.52%,50.52%,50.52%,,50.52%,,,,,,
twistedfate,,51.40%,51.40%,51.40%,,,51.40%,51.40%,,,51.40%,51.40%,,,,,,,,,51.40%,51.40%,51.40%,,51.40%,,,51.40%,,,,,,51.40%,51.40%,51.40%,,,51.40%,,,,,51.40%,,51.40%,,,,,51.40%,,,,,,,51.40%,51.40%,51.40%,,51.40%,,,,,,51.40%,,,,51.40%,,,51.40%,51.40%,51.40%,,,,,51.40%,51.40%,,,,51.40%,,,,,,51.40%,,,,,51.40%,51.40%,,,,,,,,,,51.40%,,,,,,,,,,,,,51.40%,,,51.40%,51.40%,51.40%,,51.40%,51.40%,,,,51.40%,,,,,,,,,51.40%,51.40%,51.40%,,,51.40%,51.40%,,,51.40%,,51.40%,,51.40%,51.40%,,,,51.40%,,51.40%,,51.40%,
twitch,,,,,,,,,51.82%,51.82%,,,,,,,,,51.82%,,,,51.82%,,,51.82%,,,,,51.82%,,,,,,,,,,,,,51.82%,,,,,,,,51.82%,51.82%,51.82%,51.82%,,,,,,,,,,,51.82%,,,,,,,51.82%,,,,,,,51.82%,,,,,,,,,51.82%,,,,,,,,,,,,,,,,,,,,,51.82%,,51.82%,51.82%,,,,,,,51.82%,,51.82%,,,51.82%,,,,,,,,,51.82%,,,,,,,51.82%,51.82%,,,,,,,,,,51.82%,51.82%,,,51.82%,,,,,,51.82%,51.82%,,,
udyr,,,,,,51.10%,,,,,,,,51.10%,,,,51.10%,,,,,,,51.10%,,51.10%,51.10%,51.10%,51.10%,,51.10%,,,,,,,51.10%,51.10%,51.10%,51.10%,,,,,51.10%,,51.10%,51.10%,,,,,,,51.10%,,,,51.10%,,51.10%,51.10%,,,,,51.10%,,51.10%,,,,,,,,,,,,51.10%,,,,,51.10%,,51.10%,51.10%,,,,51.10%,51.10%,,51.10%,,,51.10%,51.10%,,,,51.10%,,,,,51.10%,,,,51.10%,,51.10%,,,,51.10%,,,,,,,,51.10%,51.10%,,,,,51.10%,,,,,,,,,,,51.10%,51.10%,,,51.10%,51.10%,51.10%,,,51.10%,,,,,51.10%,51.10%,,,,,51.10%
urgot,52.63%,,52.63%,,,,,,,,,,,,,,,,,52.63%,52.63%,52.63%,,52.63%,,,52.63%,,,,,,52.63%,,52.63%,52.63%,52.63%,52.63%,52.63%,,52.63%,,52.63%,,52.63%,52.63%,,,,52.63%,52.63%,,,,,,,,,52.63%,,52.63%,,,52.63%,,52.63%,,,,,,,,,52.63%,,,,,52.63%,,,,52.63%,,,,,,,52.63%,,52.63%,52.63%,52.63%,,,52.63%,,,,,,52.63%,,52.63%,52.63%,52.63%,,,,,52.63%,,52.63%,,52.63%,52.63%,,,,,,,52.63%,,52.63%,,,,52.63%,,,52.63%,52.63%,,,52.63%,,52.63%,52.63%,,,,,,,52.63%,52.63%,52.63%,52.63%,,,,52.63%,52.63%,52.63%,,52.63%,,,,,,
varus,,,,,,,,,47.99%,47.99%,,,,,,,,,47.99%,,,,47.99%,,,47.99%,,,,,47.99%,,,,,,,,,,,,,47.99%,,,,,,,,47.99%,47.99%,47.99%,47.99%,,,,,,,,,,,47.99%,,,,,,,47.99%,,,,,,,47.99%,,,,,,,,,47.99%,,,,,,,,,,,,,,,,,,,,,47.99%,,47.99%,47.99%,,,,,,,47.99%,,47.99%,,,47.99%,,,,,,,,,47.99%,,,,47.99%,,,,47.99%,,,,,,,,,,47.99%,47.99%,,,47.99%,,,,,,47.99%,47.99%,,,
vayne,,,,,,,,,51.67%,51.67%,,,,,,,,,51.67%,,,,51.67%,,,51.67%,,,,,51.67%,,,,,,,,,,,,,51.67%,,,,,,,,51.67%,51.67%,51.67%,51.67%,,,,,,,,,,,51.67%,,,,,,,51.67%,,,,,,,51.67%,,,,,,,,,51.67%,,,,,,,,,,,,,,,,,,,,,51.67%,,51.67%,51.67%,,,,,,,51.67%,,51.67%,,,51.67%,,,,,,,,,51.67%,,,,51.67%,,,51.67%,,,,,,,,,,,51.67%,51.67%,,,51.67%,,,,,,51.67%,51.67%,,,
veigar,,50.65%,50.65%,50.65%,,,50.65%,50.65%,,,50.65%,50.65%,,,,,,,,,50.65%,50.65%,50.65%,,50.65%,,,50.65%,,,,,,50.65%,50.65%,50.65%,,,50.65%,,,,,50.65%,,50.65%,,,,,50.65%,,,,,,,50.65%,50.65%,50.65%,,50.65%,,,,,,50.65%,,,,50.65%,,,50.65%,50.65%,50.65%,,,,,50.65%,50.65%,,,,50.65%,,,,,,50.65%,,,,,50.65%,50.65%,,,,,,,,,,50.65%,,,,,,,,,,,,,50.65%,,,50.65%,50.65%,50.65%,,50.65%,50.65%,,,,50.65%,,,50.65%,,,,,,,50.65%,50.65%,,,50.65%,50.65%,,,50.65%,,50.65%,,50.65%,50.65%,,,,50.65%,,50.65%,,50.65%,
velkoz,,,,,50.23%,,,,,50.23%,,,50.23%,,50.23%,50.23%,50.23%,,,,,,,,,,,,50.23%,,,50.23%,,,50.23%,,,,,,,,,50.23%,,,,50.23%,,,,,,,,50.23%,,,,,,,,,,,,50.23%,,50.23%,,,,50.23%,50.23%,,,50.23%,50.23%,,,50.23%,,50.23%,,50.23%,50.23%,50.23%,,,,,,,50.23%,50.23%,50.23%,,,50.23%,,,50.23%,50.23%,,,,,,,,50.23%,50.23%,,50.23%,50.23%,,,,,,,50.23%,50.23%,50.23%,50.23%,,50.23%,,,50.23%,50.23%,50.23%,,,,,,,,,,,,,,,,,,,50.23%,,50.23%,,,,,50.23%,,,,,50.23%,50.23%,50.23%
